YYYYMM,행정동코드,생활인구합계
202510,11110690,3755720
202510,11110700,4835272
202510,11110710,8826952
202510,11140520,23516328
202510,11140540,21873173
202510,11140550,34014080
202510,11140570,11686851
202510,11140580,7952214
202510,11140590,17470167
202510,11140605,12555474
202510,11140615,11956512
202510,11140625,10576008
202510,11140635,11811942
202510,11140645,4596943
202510,11140650,7731538
202510,11140665,10481189
202510,11140670,10014115
202510,11140680,9798702
202510,11170510,9263951
202510,11170520,9091811
202510,11170530,14613291
202510,11170555,17639854
202510,11170560,13447026
202510,11170570,9911924
202510,11170580,6876424
202510,11170590,7536948
202510,11170625,39904055
202510,11170630,16934866
202510,11170640,3425487
202510,11170650,9737401
202510,11170660,10035423
202510,11170685,20922795
202510,11170690,11480819
202510,11170700,5325818
202510,11200520,8327495
202510,11200535,21964894
202510,11200540,17511622
202510,11200550,15543579
202510,11200560,16987547
202510,11200570,14684835
202510,11200580,8946722
202510,11200590,10236681
202510,11200615,15549373
202510,11200620,10613483
202510,11200645,14431104
202510,11200650,13489467
202510,11200660,15718980
202510,11200670,13056493
202510,11200690,22519060
202510,11200720,8304736
202510,11200790,11514543
202510,11215710,27493904
202510,11215730,15499948
202510,11215740,11854763
202510,11215750,13828326
202510,11215760,10915351
202510,11215770,23236715
202510,11215780,10792844
202510,11215810,26030337
202510,11215820,16238947
202510,11215830,19978592
202510,11215840,21887259
202510,11215847,18520320
202510,11215850,15834949
202510,11215860,19278191
202510,11215870,23370226
202510,11230515,14243963
202510,11230533,18068684
202510,11230545,20364262
202510,11230560,28916390
202510,11230570,13592353
202510,11230600,18359703
202510,11230610,21824056
202510,11230650,25575242
202510,11230660,25320578
202510,11230705,14956266
202510,11230710,12271077
202510,11230720,13094665
202510,11230730,17225095
202510,11230740,20748050
202510,11230750,13822112
202510,11260520,18756507
202510,11260540,13300296
202510,11260550,9413336
202510,11260565,26545014
202510,11260570,15536850
202510,11260575,19213079
202510,11260580,14887098
202510,11260590,18126774
202510,11260600,13012466
202510,11260610,17118170
202510,11260620,21821980
202510,11260630,16757630
202510,11260655,29425415
202510,11260660,8885020
202510,11260680,27520867
202510,11260690,12280425
202510,11290525,15784890
202510,11290555,19842091
202510,11290575,15679773
202510,11290580,8994693
202510,11290590,7554561
202510,11290600,20387005
202510,11290610,13574305
202510,11290620,10276553
202510,11290630,14363410
202510,11290640,11341677
202510,11290650,16251549
