YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
202409,1150061100,발산제1동,2963745,126.82558,37.55045,712973,151583441401.0,3925493.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202410,1150061100,발산제1동,2963745,126.82558,37.55045,767014,157177452267.0,4022492.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202411,1150061100,발산제1동,2963745,126.82558,37.55045,771854,162771463133.0,4119492.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202412,1150061100,발산제1동,2963745,126.82558,37.55045,782018,168365474000.0,4216492.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202501,1150061100,발산제1동,2963745,126.82558,37.55045,669194,164125352834.0,4062497.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202502,1150061100,발산제1동,2963745,126.82558,37.55045,684206,159885231668.0,3908502.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202503,1150061100,발산제1동,2963745,126.82558,37.55045,767983,155645110503.0,3754507.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202504,1150061100,발산제1동,2963745,126.82558,37.55045,772013,149135666316.0,3718528.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202505,1150061100,발산제1동,2963745,126.82558,37.55045,758445,142626222129.0,3682549.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202506,1150061100,발산제1동,2963745,126.82558,37.55045,702458,136116777943.0,3646570.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202507,1150061100,발산제1동,2963745,126.82558,37.55045,699818,138388468436.0,3690397.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202508,1150061100,발산제1동,2963745,126.82558,37.55045,737800,140660158930.0,3734224.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202509,1150061100,발산제1동,2963745,126.82558,37.55045,786951,142931849424.0,3778051.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202510,1150061100,발산제1동,2963745,126.82558,37.55045,718305,154076936599.0,3878859.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202511,1150061100,발산제1동,2963745,126.82558,37.55045,755786,165222023774.0,3979668.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202512,1150061100,발산제1동,2963745,126.82558,37.55045,804110,176367110950.0,4080477.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202601,1150061100,발산제1동,2963745,126.82558,37.55045,703212,173430472556.0,3980735.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202602,1150061100,발산제1동,2963745,126.82558,37.55045,638611,170493834162.0,3880994.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202603,1150061100,발산제1동,2963745,126.82558,37.55045,794672,167557195768.0,3781253.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202604,1150061100,발산제1동,2963745,126.82558,37.55045,805434,165381621864.0,3776297.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
202408,1150061500,우장산동,1245257,126.84102,37.55057,994388,29858802254.0,1188859.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202409,1150061500,우장산동,1245257,126.84102,37.55057,937458,29636147419.0,1182763.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202410,1150061500,우장산동,1245257,126.84102,37.55057,1034291,29804585001.0,1186163.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202411,1150061500,우장산동,1245257,126.84102,37.55057,1048210,29973022584.0,1189563.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202412,1150061500,우장산동,1245257,126.84102,37.55057,1074876,30141460167.0,1192963.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202501,1150061500,우장산동,1245257,126.84102,37.55057,930748,30350635091.0,1155588.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202502,1150061500,우장산동,1245257,126.84102,37.55057,966545,30559810016.0,1118213.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202503,1150061500,우장산동,1245257,126.84102,37.55057,1055921,30768984941.0,1080839.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202504,1150061500,우장산동,1245257,126.84102,37.55057,1058158,30846898396.0,1123830.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202505,1150061500,우장산동,1245257,126.84102,37.55057,1028283,30924811851.0,1166821.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202506,1150061500,우장산동,1245257,126.84102,37.55057,959547,31002725306.0,1209812.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202507,1150061500,우장산동,1245257,126.84102,37.55057,966868,30690493600.0,1218679.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202508,1150061500,우장산동,1245257,126.84102,37.55057,1009834,30378261895.0,1227547.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202509,1150061500,우장산동,1245257,126.84102,37.55057,1064558,30066030190.0,1236415.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202510,1150061500,우장산동,1245257,126.84102,37.55057,980684,30065389770.0,1217551.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202511,1150061500,우장산동,1245257,126.84102,37.55057,1057548,30064749350.0,1198687.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202512,1150061500,우장산동,1245257,126.84102,37.55057,1132486,30064108930.0,1179823.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202601,1150061500,우장산동,1245257,126.84102,37.55057,1008758,29836459499.0,1150895.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202602,1150061500,우장산동,1245257,126.84102,37.55057,902118,29608810068.0,1121967.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202603,1150061500,우장산동,1245257,126.84102,37.55057,1108118,29381160637.0,1093040.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202604,1150061500,우장산동,1245257,126.84102,37.55057,1117232,29629720728.0,1126963.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0
202408,1150062000,공항동,11581226,126.79496,37.55649,503701,41336731517.0,1729393.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202409,1150062000,공항동,11581226,126.79496,37.55649,479324,39218847118.0,1720109.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202410,1150062000,공항동,11581226,126.79496,37.55649,520101,40370130639.0,1688103.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202411,1150062000,공항동,11581226,126.79496,37.55649,513294,41521414161.0,1656097.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202412,1150062000,공항동,11581226,126.79496,37.55649,520673,42672697683.0,1624092.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202501,1150062000,공항동,11581226,126.79496,37.55649,458988,40859648873.0,1558911.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202502,1150062000,공항동,11581226,126.79496,37.55649,463318,39046600063.0,1493731.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202503,1150062000,공항동,11581226,126.79496,37.55649,514659,37233551253.0,1428551.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202504,1150062000,공항동,11581226,126.79496,37.55649,512166,37976441044.0,1479752.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202505,1150062000,공항동,11581226,126.79496,37.55649,505949,38719330835.0,1530953.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202506,1150062000,공항동,11581226,126.79496,37.55649,470073,39462220626.0,1582154.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202507,1150062000,공항동,11581226,126.79496,37.55649,464411,39654026265.0,1567853.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202508,1150062000,공항동,11581226,126.79496,37.55649,489860,39845831905.0,1553552.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202509,1150062000,공항동,11581226,126.79496,37.55649,508306,40037637545.0,1539252.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202510,1150062000,공항동,11581226,126.79496,37.55649,478088,40381568871.0,1525971.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202511,1150062000,공항동,11581226,126.79496,37.55649,491024,40725500197.0,1512690.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202512,1150062000,공항동,11581226,126.79496,37.55649,517694,41069431523.0,1499409.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202601,1150062000,공항동,11581226,126.79496,37.55649,450168,40287213595.0,1454037.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202602,1150062000,공항동,11581226,126.79496,37.55649,420737,39504995667.0,1408665.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202603,1150062000,공항동,11581226,126.79496,37.55649,513000,38722777739.0,1363293.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202604,1150062000,공항동,11581226,126.79496,37.55649,515405,39483135561.0,1394562.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0
202408,1150063000,방화제1동,1487371,126.81755,37.56864,556198,62015068037.0,2914687.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202409,1150063000,방화제1동,1487371,126.81755,37.56864,522884,61150569118.0,2882724.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202410,1150063000,방화제1동,1487371,126.81755,37.56864,567385,60705149733.0,2848653.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202411,1150063000,방화제1동,1487371,126.81755,37.56864,570005,60259730348.0,2814582.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202412,1150063000,방화제1동,1487371,126.81755,37.56864,578012,59814310963.0,2780511.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202501,1150063000,방화제1동,1487371,126.81755,37.56864,506947,59158855579.0,2689158.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202502,1150063000,방화제1동,1487371,126.81755,37.56864,536508,58503400195.0,2597805.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202503,1150063000,방화제1동,1487371,126.81755,37.56864,592638,57847944812.0,2506453.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202504,1150063000,방화제1동,1487371,126.81755,37.56864,623223,57250777411.0,2548293.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202505,1150063000,방화제1동,1487371,126.81755,37.56864,743729,56653610010.0,2590134.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202506,1150063000,방화제1동,1487371,126.81755,37.56864,695069,56056442609.0,2631975.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202507,1150063000,방화제1동,1487371,126.81755,37.56864,691274,56820455524.0,2614565.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202508,1150063000,방화제1동,1487371,126.81755,37.56864,739762,57584468439.0,2597155.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202509,1150063000,방화제1동,1487371,126.81755,37.56864,813569,58348481354.0,2579745.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202510,1150063000,방화제1동,1487371,126.81755,37.56864,731955,58656308073.0,2560644.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202511,1150063000,방화제1동,1487371,126.81755,37.56864,782337,58964134792.0,2541543.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202512,1150063000,방화제1동,1487371,126.81755,37.56864,834536,59271961511.0,2522443.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202601,1150063000,방화제1동,1487371,126.81755,37.56864,774052,58597804817.0,2479455.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202602,1150063000,방화제1동,1487371,126.81755,37.56864,692219,57923648123.0,2436467.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202603,1150063000,방화제1동,1487371,126.81755,37.56864,871157,57249491430.0,2393479.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202604,1150063000,방화제1동,1487371,126.81755,37.56864,878906,57917881362.0,2442761.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0
202408,1150064000,방화제2동,5640487,126.80451,37.5838,1228555,29222476325.0,1291662.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202409,1150064000,방화제2동,5640487,126.80451,37.5838,1152661,29056397891.0,1270856.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202410,1150064000,방화제2동,5640487,126.80451,37.5838,1224429,29002687624.0,1252582.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202411,1150064000,방화제2동,5640487,126.80451,37.5838,1232158,28948977357.0,1234308.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202412,1150064000,방화제2동,5640487,126.80451,37.5838,1267337,28895267090.0,1216034.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202501,1150064000,방화제2동,5640487,126.80451,37.5838,1119046,28475846870.0,1179205.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202502,1150064000,방화제2동,5640487,126.80451,37.5838,1096277,28056426650.0,1142376.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202503,1150064000,방화제2동,5640487,126.80451,37.5838,1209550,27637006430.0,1105548.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202504,1150064000,방화제2동,5640487,126.80451,37.5838,1209413,27746600762.0,1124303.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202505,1150064000,방화제2동,5640487,126.80451,37.5838,1340424,27856195094.0,1143058.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202506,1150064000,방화제2동,5640487,126.80451,37.5838,1261000,27965789427.0,1161814.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202507,1150064000,방화제2동,5640487,126.80451,37.5838,1298085,28175239263.0,1162968.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202508,1150064000,방화제2동,5640487,126.80451,37.5838,1382798,28384689099.0,1164122.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202509,1150064000,방화제2동,5640487,126.80451,37.5838,1398983,28594138936.0,1165276.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202510,1150064000,방화제2동,5640487,126.80451,37.5838,1365976,28310824375.0,1150121.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202511,1150064000,방화제2동,5640487,126.80451,37.5838,1415891,28027509815.0,1134967.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202512,1150064000,방화제2동,5640487,126.80451,37.5838,1507067,27744195255.0,1119813.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202601,1150064000,방화제2동,5640487,126.80451,37.5838,1342010,27645426513.0,1094734.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202602,1150064000,방화제2동,5640487,126.80451,37.5838,1245080,27546657771.0,1069655.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202603,1150064000,방화제2동,5640487,126.80451,37.5838,1445898,27447889029.0,1044577.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202604,1150064000,방화제2동,5640487,126.80451,37.5838,1416689,27741394503.0,1076414.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0
202503,1150064100,방화제3동,1979329,126.81553,37.58158,254899,9935521999.0,672643.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202504,1150064100,방화제3동,1979329,126.81553,37.58158,259177,10893296211.0,738719.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202505,1150064100,방화제3동,1979329,126.81553,37.58158,256688,11851070423.0,804795.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202506,1150064100,방화제3동,1979329,126.81553,37.58158,238329,12808844636.0,870871.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202507,1150064100,방화제3동,1979329,126.81553,37.58158,237185,12746135158.0,853708.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202508,1150064100,방화제3동,1979329,126.81553,37.58158,248087,12683425680.0,836545.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202509,1150064100,방화제3동,1979329,126.81553,37.58158,260486,12620716203.0,819382.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202510,1150064100,방화제3동,1979329,126.81553,37.58158,247025,12757818359.0,817370.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202511,1150064100,방화제3동,1979329,126.81553,37.58158,251473,12894920515.0,815359.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202512,1150064100,방화제3동,1979329,126.81553,37.58158,262927,13032022671.0,813348.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202601,1150064100,방화제3동,1979329,126.81553,37.58158,236835,12905033455.0,794786.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202602,1150064100,방화제3동,1979329,126.81553,37.58158,216177,12778044239.0,776224.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202603,1150064100,방화제3동,1979329,126.81553,37.58158,265456,12651055023.0,757663.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202604,1150064100,방화제3동,1979329,126.81553,37.58158,275109,12735047087.0,772910.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0
202408,1153051000,신도림동,1376469,126.88285,37.50973,2063685,34407759216.0,1552879.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202409,1153051000,신도림동,1376469,126.88285,37.50973,1951762,34775368128.0,1545590.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202410,1153051000,신도림동,1376469,126.88285,37.50973,2149582,34237303787.0,1520745.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202411,1153051000,신도림동,1376469,126.88285,37.50973,2196172,33699239447.0,1495901.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202412,1153051000,신도림동,1376469,126.88285,37.50973,2242807,33161175107.0,1471057.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202501,1153051000,신도림동,1376469,126.88285,37.50973,1899936,32606779311.0,1394949.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202502,1153051000,신도림동,1376469,126.88285,37.50973,1955680,32052383515.0,1318841.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202503,1153051000,신도림동,1376469,126.88285,37.50973,2180497,31497987720.0,1242734.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202504,1153051000,신도림동,1376469,126.88285,37.50973,2181830,31764136751.0,1270762.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202505,1153051000,신도림동,1376469,126.88285,37.50973,2144406,32030285782.0,1298791.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202506,1153051000,신도림동,1376469,126.88285,37.50973,1995657,32296434813.0,1326820.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202507,1153051000,신도림동,1376469,126.88285,37.50973,1874806,32460891775.0,1293585.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202508,1153051000,신도림동,1376469,126.88285,37.50973,1975743,32625348738.0,1260351.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202509,1153051000,신도림동,1376469,126.88285,37.50973,2086621,32789805701.0,1227117.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202510,1153051000,신도림동,1376469,126.88285,37.50973,1904090,33736750632.0,1199773.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202511,1153051000,신도림동,1376469,126.88285,37.50973,2078206,34683695563.0,1172429.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202512,1153051000,신도림동,1376469,126.88285,37.50973,2162061,35630640495.0,1145085.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202601,1153051000,신도림동,1376469,126.88285,37.50973,1929556,34488395693.0,1111453.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202602,1153051000,신도림동,1376469,126.88285,37.50973,1730338,33346150892.0,1077821.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202603,1153051000,신도림동,1376469,126.88285,37.50973,2157303,32203906091.0,1044189.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202604,1153051000,신도림동,1376469,126.88285,37.50973,2208325,33021410736.0,1075498.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0
202408,1153052000,구로제1동,1083279,126.87546,37.49303,116729,12263322723.0,713518.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202409,1153052000,구로제1동,1083279,126.87546,37.49303,107858,12166569908.0,721563.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202410,1153052000,구로제1동,1083279,126.87546,37.49303,114401,12688742984.0,714913.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202411,1153052000,구로제1동,1083279,126.87546,37.49303,115730,13210916060.0,708263.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202412,1153052000,구로제1동,1083279,126.87546,37.49303,117469,13733089136.0,701614.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202501,1153052000,구로제1동,1083279,126.87546,37.49303,101038,13094888468.0,675485.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202502,1153052000,구로제1동,1083279,126.87546,37.49303,104054,12456687801.0,649357.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202503,1153052000,구로제1동,1083279,126.87546,37.49303,115467,11818487134.0,623229.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202504,1153052000,구로제1동,1083279,126.87546,37.49303,114884,11996084397.0,628348.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
202505,1153052000,구로제1동,1083279,126.87546,37.49303,113063,12173681660.0,633468.0,69.0,260.0,530.0,65.0,1.0,0.0,73.0,399227070.0
