YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가,M2,KOSPI,HOUSE_SALE,RENT_SALE,FX,생활인구합계
202408,1129070500,종암동,1520021.0,127.03337,37.59725,545809.0,40545634835.0,2364356.0,324.0,2208.0,761.0,209.0,22.0,0.0,60.0,262472736.0,3834303.6,2647.99,91.47,96.173,1354.15,30384189.0
202408,1129071500,월곡제1동,764805.0,127.03645,37.60788,332892.0,19527018473.0,1051821.0,165.0,1084.0,547.0,182.0,0.0,0.0,65.0,327301568.0,3834303.6,2647.99,91.47,96.173,1354.15,14400837.0
202408,1129072500,월곡제2동,1334181.0,127.04519,37.6033,687336.0,27894430162.0,1399640.0,112.0,693.0,344.0,160.0,8.0,0.0,62.0,258710010.0,3834303.6,2647.99,91.47,96.173,1354.15,13133743.0
202408,1129076000,장위제1동,724308.0,127.04426,37.61494,262963.0,11512272862.0,732056.0,481.0,3756.0,437.0,21.0,2.0,2.0,50.0,155488309.0,3834303.6,2647.99,91.47,96.173,1354.15,13177319.0
202408,1129077000,장위제2동,665829.0,127.05173,37.61222,459490.0,13666685604.0,634585.0,202.0,1368.0,311.0,12.0,2.0,0.0,53.0,179903942.0,3834303.6,2647.99,91.47,96.173,1354.15,11063195.0
202408,1129078000,장위제3동,682909.0,127.05349,37.61818,177344.0,9204357094.0,322150.0,85.0,506.0,355.0,45.0,0.0,0.0,63.0,326278598.0,3834303.6,2647.99,91.47,96.173,1354.15,6808312.0
202408,1129081000,석관동,1731086.0,127.06134,37.60826,850381.0,41303165324.0,1856562.0,402.0,2693.0,485.0,69.0,72.0,12.0,51.0,200562779.0,3834303.6,2647.99,91.47,96.173,1354.15,24635574.0
202408,1130553400,삼양동,951708.0,127.01468,37.62379,360534.0,18707604585.0,1070878.0,389.0,2708.0,604.0,63.0,0.0,0.0,54.0,154930571.0,3834303.6,2647.99,91.47,96.173,1354.15,14506661.0
202408,1130553500,미아동,853875.0,127.02629,37.6287,757021.0,45922628937.0,2286075.0,445.0,3292.0,402.0,19.0,11.0,1.0,48.0,135422312.0,3834303.6,2647.99,91.47,96.173,1354.15,18220247.0
202408,1130554500,송중동,1061923.0,127.03292,37.6177,975533.0,78855891215.0,2729201.0,518.0,3187.0,768.0,122.0,2.0,0.0,54.0,173873411.0,3834303.6,2647.99,91.47,96.173,1354.15,18154767.0
202408,1130555500,송천동,939469.0,127.02487,37.61822,1190947.0,43312402721.0,2023063.0,374.0,2363.0,451.0,42.0,0.0,1.0,51.0,191442343.0,3834303.6,2647.99,91.47,96.173,1354.15,19529988.0
202408,1130557500,삼각산동,586701.0,127.01683,37.61713,246657.0,13013888286.0,592159.0,132.0,460.0,695.0,382.0,0.0,0.0,84.0,526437193.0,3834303.6,2647.99,91.47,96.173,1354.15,17784980.0
202408,1130559500,번1동,595659.0,127.03054,37.63763,1605794.0,63236509995.0,2299254.0,202.0,1605.0,199.0,0.0,1.0,0.0,49.0,128086833.0,3834303.6,2647.99,91.47,96.173,1354.15,13958704.0
202408,1130560300,번2동,1012328.0,127.03479,37.62952,261510.0,5021571059.0,295591.0,501.0,3742.0,177.0,18.0,1.0,0.0,45.0,101304348.0,3834303.6,2647.99,91.47,96.173,1354.15,6529135.0
202408,1130560800,번3동,1091074.0,127.04234,37.62378,209672.0,13941273519.0,719047.0,90.0,672.0,315.0,30.0,6.0,0.0,58.0,229654462.0,3834303.6,2647.99,91.47,96.173,1354.15,14627472.0
202408,1130561500,수유1동,1728230.0,127.00884,37.62993,424828.0,56762100112.0,2471976.0,472.0,3733.0,556.0,16.0,1.0,0.0,50.0,125457938.0,3834303.6,2647.99,91.47,96.173,1354.15,18928604.0
202408,1130562500,수유2동,606037.0,127.0195,37.6454,292713.0,25127361761.0,1213387.0,382.0,3108.0,508.0,79.0,2.0,0.0,52.0,139567075.0,3834303.6,2647.99,91.47,96.173,1354.15,12031578.0
202408,1130563500,수유3동,730661.0,127.02355,37.64046,608744.0,88796732871.0,4282298.0,389.0,3189.0,317.0,13.0,2.0,0.0,50.0,125310129.0,3834303.6,2647.99,91.47,96.173,1354.15,22242533.0
202408,1130564500,우이동,10697189.0,127.00032,37.66035,481836.0,33347048685.0,1393884.0,545.0,3902.0,829.0,175.0,59.0,25.0,58.0,144599549.0,3834303.6,2647.99,91.47,96.173,1354.15,14901501.0
202408,1130566000,인수동,2860095.0,127.00396,37.63764,291761.0,21403432090.0,1095820.0,770.0,5868.0,1053.0,125.0,63.0,4.0,54.0,133012223.0,3834303.6,2647.99,91.47,96.173,1354.15,20201016.0
202408,1132051100,창제1동,1093061.0,127.04356,37.64714,1284207.0,27751024016.0,1759810.0,171.0,1206.0,537.0,119.0,101.0,31.0,66.0,259467213.0,3834303.6,2647.99,91.47,96.173,1354.15,17618805.0
202408,1132051200,창제2동,682713.0,127.03682,37.64263,223120.0,20459707189.0,1216819.0,456.0,3970.0,809.0,40.0,6.0,1.0,53.0,155108707.0,3834303.6,2647.99,91.47,96.173,1354.15,17415315.0
202408,1132051300,창제3동,637773.0,127.04163,37.63736,163310.0,17032623414.0,818280.0,179.0,1369.0,193.0,6.0,0.0,0.0,50.0,134179521.0,3834303.6,2647.99,91.47,96.173,1354.15,7923691.0
202408,1132051400,창제4동,1114658.0,127.05093,37.65258,360623.0,22659853613.0,1226665.0,100.0,478.0,533.0,92.0,84.0,0.0,75.0,445354697.0,3834303.6,2647.99,91.47,96.173,1354.15,17506776.0
202408,1132051500,창제5동,690264.0,127.04277,37.65536,966415.0,58114804182.0,2645108.0,223.0,1435.0,515.0,177.0,54.0,24.0,59.0,240547350.0,3834303.6,2647.99,91.47,96.173,1354.15,15239695.0
202408,1132052100,도봉제1동,8508462.0,127.02679,37.68508,323676.0,44958248305.0,2033818.0,420.0,3456.0,366.0,7.0,21.0,0.0,49.0,107137629.0,3834303.6,2647.99,91.47,96.173,1354.15,16385456.0
202408,1132052200,도봉제2동,1195130.0,127.04779,37.68119,661305.0,11979533285.0,724068.0,125.0,618.0,623.0,60.0,0.0,0.0,65.0,251620881.0,3834303.6,2647.99,91.47,96.173,1354.15,16065030.0
202408,1132066000,쌍문제1동,1160994.0,127.01951,37.65303,231119.0,12584247857.0,943575.0,382.0,3423.0,647.0,66.0,46.0,2.0,54.0,142247864.0,3834303.6,2647.99,91.47,96.173,1354.15,13991582.0
202408,1132067000,쌍문제2동,531978.0,127.037,37.65706,283969.0,26353322347.0,1279206.0,291.0,2406.0,457.0,6.0,0.0,16.0,53.0,136819848.0,3834303.6,2647.99,91.47,96.173,1354.15,13124644.0
202408,1132068000,쌍문제3동,499481.0,127.03059,37.64769,246627.0,30778549595.0,1381922.0,240.0,1917.0,426.0,43.0,1.0,0.0,54.0,148931274.0,3834303.6,2647.99,91.47,96.173,1354.15,11855454.0
202408,1132068100,쌍문제4동,577003.0,127.03041,37.65555,189714.0,14172045440.0,651454.0,113.0,624.0,574.0,12.0,0.0,12.0,64.0,226052436.0,3834303.6,2647.99,91.47,96.173,1354.15,11377527.0
202408,1132069000,방학제1동,1060647.0,127.04352,37.66503,470850.0,54529749322.0,2358729.0,286.0,2222.0,486.0,166.0,109.0,0.0,58.0,194926966.0,3834303.6,2647.99,91.47,96.173,1354.15,21716608.0
202408,1132070000,방학제2동,1108653.0,127.03226,37.66915,138853.0,56763333478.0,1633908.0,403.0,3632.0,467.0,1.0,7.0,0.0,49.0,115891080.0,3834303.6,2647.99,91.47,96.173,1354.15,9259743.0
202408,1132071000,방학제3동,1860513.0,127.02347,37.6628,253255.0,14275948091.0,683639.0,131.0,583.0,761.0,85.0,40.0,0.0,71.0,252092055.0,3834303.6,2647.99,91.47,96.173,1354.15,16565183.0
202408,1135056000,월계1동,1178816.0,127.0586,37.62181,365395.0,22649112093.0,1337444.0,293.0,1871.0,463.0,100.0,1.0,0.0,54.0,174087257.0,3834303.6,2647.99,91.47,96.173,1354.15,14668523.0
202408,1135057000,월계2동,1991879.0,127.05121,37.63407,333882.0,4818466184.0,276976.0,134.0,899.0,501.0,120.0,34.0,0.0,65.0,314200953.0,3834303.6,2647.99,91.47,96.173,1354.15,18211386.0
202408,1135058000,월계3동,1167762.0,127.06489,37.62466,355395.0,8505555102.0,511301.0,106.0,836.0,247.0,49.0,35.0,0.0,60.0,403325496.0,3834303.6,2647.99,91.47,96.173,1354.15,19874310.0
202408,1135059500,공릉1동,1208569.0,127.07277,37.62412,1015033.0,62624932270.0,2978276.0,376.0,2489.0,1044.0,78.0,7.0,0.0,56.0,179781904.0,3834303.6,2647.99,91.47,96.173,1354.15,29279174.0
202408,1135060000,공릉2동,7264834.0,127.09423,37.63161,644471.0,40941090489.0,2577886.0,264.0,1390.0,1058.0,277.0,85.0,0.0,67.0,298785366.0,3834303.6,2647.99,91.47,96.173,1354.15,31937234.0
202408,1135061100,하계1동,1441008.0,127.07481,37.63862,323293.0,57100351572.0,2433912.0,137.0,712.0,522.0,190.0,139.0,0.0,71.0,319439476.0,3834303.6,2647.99,91.47,96.173,1354.15,15926713.0
202408,1135061200,하계2동,505737.0,127.06482,37.63484,665336.0,2871868821.0,226315.0,68.0,393.0,290.0,114.0,0.0,0.0,70.0,430000223.0,3834303.6,2647.99,91.47,96.173,1354.15,9904733.0
202408,1135061900,중계본동,2061637.0,127.08576,37.64814,262111.0,43386521769.0,1647407.0,190.0,995.0,503.0,323.0,75.0,0.0,70.0,302852523.0,3834303.6,2647.99,91.47,96.173,1354.15,13669265.0
202408,1135062100,중계1동,608503.0,127.0735,37.65002,197371.0,12035020083.0,428357.0,79.0,302.0,430.0,136.0,7.0,0.0,78.0,588563712.0,3834303.6,2647.99,91.47,96.173,1354.15,19398722.0
202408,1135062400,중계4동,1457885.0,127.08224,37.65885,197399.0,44116295749.0,1869638.0,73.0,433.0,357.0,22.0,0.0,0.0,64.0,296200668.0,3834303.6,2647.99,91.47,96.173,1354.15,11048619.0
202408,1135062500,중계2.3동,946538.0,127.06589,37.64334,687635.0,52893919719.0,2399689.0,90.0,768.0,190.0,45.0,11.0,0.0,56.0,319511608.0,3834303.6,2647.99,91.47,96.173,1354.15,25898973.0
202408,1135063000,상계1동,5016467.0,127.06533,37.68327,598824.0,47967113228.0,2281885.0,299.0,1991.0,967.0,185.0,110.0,2.0,63.0,227647807.0,3834303.6,2647.99,91.47,96.173,1354.15,26251980.0
202408,1135064000,상계2동,591000.0,127.06727,37.65649,1876996.0,88860416842.0,3753693.0,160.0,1056.0,430.0,35.0,35.0,0.0,57.0,214606401.0,3834303.6,2647.99,91.47,96.173,1354.15,16792327.0
202408,1135066500,상계3.4동,5783082.0,127.08327,37.67515,351037.0,14582272558.0,938547.0,255.0,1869.0,587.0,68.0,0.0,0.0,55.0,197056774.0,3834303.6,2647.99,91.47,96.173,1354.15,17963132.0
202408,1135067000,상계5동,492170.0,127.0696,37.66322,710601.0,23062384101.0,1198956.0,238.0,1869.0,378.0,2.0,0.0,0.0,51.0,146806589.0,3834303.6,2647.99,91.47,96.173,1354.15,12449639.0
202408,1135069500,상계6.7동,1425634.0,127.06009,37.64875,379752.0,102736341213.0,3596519.0,153.0,1408.0,412.0,8.0,0.0,0.0,56.0,391339869.0,3834303.6,2647.99,91.47,96.173,1354.15,31428792.0
202408,1135070000,상계8동,661888.0,127.05365,37.66629,445827.0,12391205767.0,699652.0,73.0,789.0,87.0,0.0,0.0,0.0,54.0,334857306.0,3834303.6,2647.99,91.47,96.173,1354.15,14579893.0
202408,1135071000,상계9동,837674.0,127.0625,37.66807,119156.0,19955757201.0,1113668.0,71.0,539.0,313.0,0.0,0.0,0.0,59.0,354541080.0,3834303.6,2647.99,91.47,96.173,1354.15,9913517.0
202408,1135072000,상계10동,828158.0,127.0584,37.65964,213888.0,5026008818.0,293959.0,52.0,444.0,132.0,48.0,0.0,0.0,62.0,427110577.0,3834303.6,2647.99,91.47,96.173,1354.15,14818393.0
202408,1138051000,녹번동,1915175.0,126.93505,37.60542,922218.0,45507605456.0,1200742.0,701.0,4657.0,1434.0,89.0,16.0,4.0,54.0,194168619.0,3834303.6,2647.99,91.47,96.173,1354.15,24596184.0
202408,1138052000,불광제1동,3346747.0,126.93927,37.61731,625021.0,48839339377.0,2120354.0,704.0,4028.0,1432.0,231.0,29.0,2.0,55.0,213958560.0,3834303.6,2647.99,91.47,96.173,1354.15,23145376.0
202408,1138053000,불광제2동,1338273.0,126.92865,37.62437,344267.0,31097785351.0,1581021.0,700.0,5120.0,870.0,52.0,14.0,12.0,50.0,142334183.0,3834303.6,2647.99,91.47,96.173,1354.15,16592875.0
202408,1138055100,갈현제1동,953450.0,126.91489,37.62535,1144790.0,45299404065.0,1998653.0,565.0,3496.0,1102.0,49.0,4.0,0.0,54.0,208463816.0,3834303.6,2647.99,91.47,96.173,1354.15,10913339.0
202408,1138055200,갈현제2동,1053392.0,126.91212,37.61828,529517.0,56138450961.0,2427451.0,732.0,5229.0,1344.0,100.0,14.0,5.0,53.0,153952135.0,3834303.6,2647.99,91.47,96.173,1354.15,19673236.0
202408,1138056000,구산동,1352647.0,126.90765,37.61106,295522.0,16585949335.0,902608.0,784.0,5143.0,1890.0,160.0,22.0,0.0,56.0,151231930.0,3834303.6,2647.99,91.47,96.173,1354.15,15001663.0
202408,1138057000,대조동,871085.0,126.9231,37.61228,1007508.0,61243247163.0,2984183.0,605.0,4131.0,885.0,50.0,5.0,0.0,50.0,149585430.0,3834303.6,2647.99,91.47,96.173,1354.15,21935626.0
202408,1138058000,응암제1동,1160262.0,126.9269,37.59826,526032.0,42183410878.0,1787129.0,472.0,2955.0,983.0,46.0,26.0,0.0,55.0,167372789.0,3834303.6,2647.99,91.47,96.173,1354.15,25624546.0
202408,1138059000,응암제2동,746941.0,126.92302,37.59189,194785.0,17172257970.0,979543.0,221.0,1443.0,572.0,92.0,5.0,0.0,58.0,279039358.0,3834303.6,2647.99,91.47,96.173,1354.15,14340743.0
202408,1138060000,응암제3동,733293.0,126.91775,37.58865,364258.0,49705627427.0,2380884.0,577.0,3607.0,541.0,28.0,6.0,2.0,49.0,132152795.0,3834303.6,2647.99,91.47,96.173,1354.15,17064528.0
202408,1138062500,역촌동,1087046.0,126.91453,37.60457,451360.0,37583208375.0,1885500.0,1242.0,8321.0,2567.0,66.0,29.0,7.0,54.0,155478218.0,3834303.6,2647.99,91.47,96.173,1354.15,35577914.0
202408,1138063100,신사제1동,830268.0,126.90884,37.59899,775321.0,23143261377.0,1349703.0,639.0,4456.0,1342.0,77.0,6.0,0.0,55.0,162425905.0,3834303.6,2647.99,91.47,96.173,1354.15,17389670.0
202408,1138063200,신사제2동,1041042.0,126.90629,37.59289,543267.0,11333976991.0,481382.0,368.0,2405.0,731.0,36.0,2.0,3.0,53.0,156384400.0,3834303.6,2647.99,91.47,96.173,1354.15,12901801.0
202408,1138064000,증산동,919884.0,126.90581,37.58378,528919.0,13770471401.0,740388.0,261.0,1352.0,885.0,73.0,2.0,0.0,60.0,264412580.0,3834303.6,2647.99,91.47,96.173,1354.15,13181419.0
202408,1138065000,수색동,1140125.0,126.8949,37.58577,280971.0,5863692432.0,237709.0,91.0,534.0,208.0,74.0,3.0,0.0,57.0,285969087.0,3834303.6,2647.99,91.47,96.173,1354.15,13953257.0
202408,1138069000,진관동,12911565.0,126.94052,37.63928,1337224.0,33765432061.0,986402.0,377.0,719.0,1679.0,899.0,610.0,350.0,97.0,532753479.0,3834303.6,2647.99,91.47,96.173,1354.15,41308465.0
202408,1141052000,천연동,893844.0,126.95714,37.57121,541496.0,16734690701.0,751965.0,107.0,554.0,269.0,140.0,5.0,0.0,63.0,397400487.0,3834303.6,2647.99,91.47,96.173,1354.15,12634234.0
202408,1141055500,북아현동,444705.0,126.95552,37.55925,216764.0,14014758170.0,559156.0,108.0,501.0,381.0,34.0,7.0,12.0,64.0,602036398.0,3834303.6,2647.99,91.47,96.173,1354.15,8504598.0
202408,1141056500,충현동,1136892.0,126.9581,37.56391,1333569.0,32059082002.0,1744815.0,259.0,1125.0,852.0,192.0,51.0,29.0,69.0,381899901.0,3834303.6,2647.99,91.47,96.173,1354.15,22601004.0
202408,1141058500,신촌동,2566839.0,126.94106,37.56364,2438087.0,124638136895.0,6694548.0,218.0,1533.0,409.0,71.0,14.0,2.0,49.0,177165248.0,3834303.6,2647.99,91.47,96.173,1354.15,38296295.0
202408,1141061500,연희동,2825921.0,126.93273,37.57201,922472.0,62259511354.0,2502686.0,661.0,3783.0,1280.0,318.0,118.0,131.0,66.0,207240534.0,3834303.6,2647.99,91.47,96.173,1354.15,29675642.0
202408,1141062000,홍제제1동,1561215.0,126.9452,37.58154,1155643.0,21094507079.0,965065.0,337.0,1786.0,1010.0,193.0,16.0,11.0,62.0,217602474.0,3834303.6,2647.99,91.47,96.173,1354.15,20285554.0
202408,1141064000,홍제제3동,1031592.0,126.95116,37.59202,282253.0,57273707906.0,2450781.0,180.0,1174.0,361.0,42.0,5.0,0.0,55.0,167360192.0,3834303.6,2647.99,91.47,96.173,1354.15,11190982.0
202408,1141065500,홍제제2동,712529.0,126.95253,37.58455,174602.0,10554321140.0,711333.0,118.0,600.0,496.0,116.0,13.0,0.0,67.0,314983342.0,3834303.6,2647.99,91.47,96.173,1354.15,7010230.0
202408,1141066000,홍은제1동,1550491.0,126.94703,37.59998,226706.0,22064944456.0,816946.0,191.0,976.0,569.0,130.0,57.0,0.0,61.0,233400398.0,3834303.6,2647.99,91.47,96.173,1354.15,9850875.0
202408,1141068500,홍은제2동,2048086.0,126.93217,37.58699,616073.0,22281326574.0,957461.0,642.0,4017.0,1284.0,146.0,156.0,113.0,60.0,154661428.0,3834303.6,2647.99,91.47,96.173,1354.15,19162462.0
202408,1141069000,남가좌제1동,447138.0,126.9162,37.57169,379257.0,20405183966.0,1023028.0,71.0,214.0,452.0,63.0,6.0,11.0,80.0,679160100.0,3834303.6,2647.99,91.47,96.173,1354.15,9312770.0
202408,1141070000,남가좌제2동,812456.0,126.92133,37.57762,362803.0,28283290354.0,1564547.0,301.0,1887.0,546.0,129.0,1.0,1.0,54.0,227969844.0,3834303.6,2647.99,91.47,96.173,1354.15,16281644.0
202408,1141071000,북가좌제1동,581080.0,126.908,37.57527,175376.0,4549179160.0,171162.0,188.0,865.0,625.0,104.0,19.0,0.0,65.0,410754253.0,3834303.6,2647.99,91.47,96.173,1354.15,9777517.0
202408,1141072000,북가좌제2동,795331.0,126.9135,37.581,332701.0,41061866680.0,1734218.0,872.0,5602.0,1521.0,103.0,0.0,11.0,54.0,167757926.0,3834303.6,2647.99,91.47,96.173,1354.15,23363342.0
202408,1144055500,아현동,731252.0,126.95284,37.55193,872742.0,38721880788.0,1570019.0,106.0,484.0,393.0,176.0,4.0,12.0,76.0,921140791.0,3834303.6,2647.99,91.47,96.173,1354.15,21504073.0
202408,1144056500,공덕동,1002153.0,126.95779,37.54912,1437612.0,47260613169.0,1756714.0,415.0,2211.0,715.0,247.0,26.0,1.0,57.0,396354330.0,3834303.6,2647.99,91.47,96.173,1354.15,26893190.0
202408,1144058500,도화동,860064.0,126.94681,37.53704,249659.0,59624537676.0,1761148.0,122.0,478.0,415.0,226.0,116.0,25.0,77.0,517528938.0,3834303.6,2647.99,91.47,96.173,1354.15,17544625.0
202408,1144059000,용강동,956700.0,126.94127,37.54059,573825.0,85721218875.0,2856661.0,136.0,868.0,319.0,182.0,70.0,0.0,64.0,497352990.0,3834303.6,2647.99,91.47,96.173,1354.15,15966322.0
202408,1144060000,대흥동,836007.0,126.9414,37.55212,1236536.0,55718690527.0,2785513.0,73.0,502.0,108.0,14.0,0.0,1.0,41.0,290729719.0,3834303.6,2647.99,91.47,96.173,1354.15,16620490.0
202408,1144061000,염리동,539922.0,126.94755,37.54982,117782.0,19512675315.0,1039887.0,99.0,598.0,168.0,32.0,0.0,0.0,49.0,314172668.0,3834303.6,2647.99,91.47,96.173,1354.15,17089432.0
202408,1144063000,신수동,1118424.0,126.93364,37.54363,71770.0,15914086700.0,764986.0,205.0,1190.0,640.0,126.0,11.0,13.0,60.0,385870186.0,3834303.6,2647.99,91.47,96.173,1354.15,16639775.0
202408,1144065500,서강동,1715559.0,126.92516,37.54595,762324.0,35094666775.0,2176407.0,317.0,1809.0,851.0,122.0,65.0,42.0,57.0,361808135.0,3834303.6,2647.99,91.47,96.173,1354.15,20796615.0
202408,1144066000,서교동,1647625.0,126.92094,37.55477,6007534.0,364830122326.0,15638486.0,471.0,3337.0,802.0,90.0,46.0,11.0,51.0,212792253.0,3834303.6,2647.99,91.47,96.173,1354.15,54371280.0
202408,1144068000,합정동,1753036.0,126.90884,37.54687,223054.0,71571000298.0,2445141.0,523.0,3397.0,817.0,89.0,16.0,5.0,49.0,226954603.0,3834303.6,2647.99,91.47,96.173,1354.15,19354003.0
202408,1144069000,망원제1동,1124872.0,126.90021,37.55275,199254.0,52118483652.0,2839605.0,511.0,3563.0,658.0,131.0,6.0,1.0,48.0,212810124.0,3834303.6,2647.99,91.47,96.173,1354.15,18836289.0
202408,1144070000,망원제2동,1208058.0,126.89568,37.55712,154530.0,31369297959.0,1694278.0,415.0,2713.0,711.0,81.0,8.0,0.0,50.0,204295370.0,3834303.6,2647.99,91.47,96.173,1354.15,12935575.0
202408,1144071000,연남동,647383.0,126.92154,37.56303,239926.0,36331451668.0,1553029.0,388.0,2408.0,763.0,89.0,13.0,5.0,50.0,208713210.0,3834303.6,2647.99,91.47,96.173,1354.15,13539605.0
202408,1144072000,성산제1동,864039.0,126.91185,37.56198,240108.0,30944786560.0,1088965.0,568.0,3499.0,1231.0,120.0,44.0,8.0,55.0,188218762.0,3834303.6,2647.99,91.47,96.173,1354.15,11673601.0
202408,1144073000,성산제2동,1963168.0,126.90204,37.56811,952426.0,33499959245.0,2022913.0,363.0,2571.0,700.0,109.0,1.0,0.0,53.0,254866913.0,3834303.6,2647.99,91.47,96.173,1354.15,28965442.0
202408,1144074000,상암동,7678191.0,126.88086,37.57179,1555870.0,78558002172.0,4657052.0,190.0,1052.0,727.0,361.0,0.0,0.0,66.0,476838167.0,3834303.6,2647.99,91.47,96.173,1354.15,33838207.0
202408,1147051000,목1동,1564660.0,126.8751,37.52744,1717705.0,86061290073.0,3157640.0,102.0,495.0,424.0,137.0,82.0,10.0,74.0,796337543.0,3834303.6,2647.99,91.47,96.173,1354.15,30659828.0
202408,1147052000,목2동,1054247.0,126.8741,37.54359,825180.0,29083209051.0,1462906.0,785.0,5568.0,1186.0,125.0,101.0,6.0,53.0,188087838.0,3834303.6,2647.99,91.47,96.173,1354.15,16525513.0
202408,1147053000,목3동,500764.0,126.86541,37.5452,624055.0,37429594850.0,1718342.0,453.0,3404.0,581.0,64.0,19.0,4.0,52.0,184229085.0,3834303.6,2647.99,91.47,96.173,1354.15,13091580.0
202408,1147054000,목4동,561686.0,126.8669,37.53544,277406.0,27789297925.0,1298961.0,505.0,3204.0,1017.0,89.0,46.0,5.0,55.0,189827888.0,3834303.6,2647.99,91.47,96.173,1354.15,13866836.0
202408,1147055000,목5동,2069098.0,126.88103,37.53631,456067.0,71196158740.0,1985595.0,191.0,327.0,1229.0,376.0,353.0,7.0,100.0,1342723822.0,3834303.6,2647.99,91.47,96.173,1354.15,27952531.0
202408,1147056000,신월1동,630072.0,126.83453,37.53127,131555.0,31365970018.0,1541993.0,380.0,3089.0,466.0,6.0,2.0,0.0,49.0,125505363.0,3834303.6,2647.99,91.47,96.173,1354.15,12946467.0
202408,1147057000,신월2동,614213.0,126.84633,37.5234,209801.0,15142802973.0,701582.0,358.0,2480.0,1118.0,77.0,2.0,0.0,56.0,169126179.0,3834303.6,2647.99,91.47,96.173,1354.15,16366855.0
202408,1147058000,신월3동,926653.0,126.82747,37.53236,95968.0,10746186421.0,718995.0,231.0,1889.0,280.0,11.0,0.0,0.0,46.0,114670938.0,3834303.6,2647.99,91.47,96.173,1354.15,11457332.0
202408,1147059000,신월4동,454712.0,126.83982,37.52225,174976.0,18683645387.0,931661.0,278.0,2000.0,1031.0,13.0,0.0,0.0,57.0,168479350.0,3834303.6,2647.99,91.47,96.173,1354.15,9764094.0
202408,1147060000,신월5동,515356.0,126.8299,37.54004,120026.0,15630920842.0,685534.0,299.0,2110.0,695.0,38.0,7.0,1.0,53.0,141762970.0,3834303.6,2647.99,91.47,96.173,1354.15,11481324.0
202408,1147061000,신월6동,473483.0,126.84213,37.51597,151123.0,20593310105.0,913603.0,133.0,811.0,469.0,32.0,0.0,0.0,57.0,274722385.0,3834303.6,2647.99,91.47,96.173,1354.15,4431171.0
202408,1147061100,신월7동,900522.0,126.83234,37.52066,175901.0,15662851874.0,822845.0,616.0,4788.0,204.0,0.0,0.0,0.0,42.0,100738599.0,3834303.6,2647.99,91.47,96.173,1354.15,12112726.0
