기준_년분기_코드,행정동코드,당월_매출_금액,당월_매출_건수
20212,1121585000,49014781515,2323610
20212,1121586000,27223604428,1601654
20212,1121587000,117481035788,3161824
20212,1123053600,92684065032,4171591
20212,1123054500,487104853859,13078926
20212,1123056000,46247269183,2454171
20212,1123057000,14193158790,1005689
20212,1123060000,33836907693,1093962
20212,1123061000,29009455974,1515070
20212,1123065000,129779210360,3570032
20212,1123066000,85626714290,3998308
20212,1123070500,50730740007,1901255
20212,1123071000,30780188704,2031879
20212,1123072000,17656114685,891373
20212,1123073000,15847305467,730236
20212,1123074000,23189884541,2043136
20212,1123075000,7429634020,518596
20212,1126052000,25366924768,1335160
20212,1126054000,13338124317,925520
20212,1126055000,8856383132,300263
20212,1126056500,53127198666,3155019
20212,1126057000,38804484962,2132454
20212,1126057500,36056229113,2144604
20212,1126058000,12933040222,759767
20212,1126059000,59645831979,2885161
20212,1126060000,14918502849,701150
20212,1126061000,39785365508,2121693
20212,1126062000,34856616257,1489784
20212,1126063000,29402320559,1903632
20212,1126065500,67580444262,3302855
20212,1126066000,16903831225,896622
20212,1126068000,36266771762,1627287
20212,1126069000,24572967482,1366129
20212,1129052500,27141316077,1081258
20212,1129055500,50069873776,2400365
20212,1129057500,58705782932,3282553
20212,1129058000,7728543655,201684
20212,1129059000,6744202566,454589
20212,1129060000,33308108175,2829651
20212,1129061000,14058348828,749916
20212,1129062000,9600213355,648633
20212,1129063000,13762812339,744797
20212,1129064000,10604384921,647615
20212,1129065000,21575560887,1243089
20212,1129066000,10203137965,517379
20212,1129068500,21468371654,956161
20212,1129070500,37552296742,3182606
20212,1129071500,17194120239,1084679
20212,1129072500,30159556852,1697033
20212,1129076000,10438883620,723129
20212,1129077000,13348661076,616319
20212,1129078000,9131228213,410799
20212,1129081000,36820290589,1795059
20212,1130553400,16925375230,1076662
20212,1130553500,42030977198,2246548
20212,1130554500,84613096016,3025868
20212,1130555500,41407640252,2137908
20212,1130557500,12630315499,718577
20212,1130559500,56172800670,2193120
20212,1130560300,6827315378,394828
20212,1130560800,12705953656,740542
20212,1130561500,47897668868,2298389
20212,1130562500,21661342134,1280017
20212,1130563500,77667313012,3991270
20212,1130564500,28667741693,1391994
20212,1130566000,20121122580,1151011
20212,1132051100,26254647009,1620808
20212,1132051200,20704600919,1299825
20212,1132051300,14443405802,772000
20212,1132051400,18617339423,1040675
20212,1132051500,57503908348,2744627
20212,1132052100,47483687258,2098721
20212,1132052200,11527338089,608371
20212,1132066000,13750138722,1050931
20212,1132067000,28458889043,1484928
20212,1132068000,33369280086,1609617
20212,1132068100,12130306538,690390
20212,1132069000,47104267570,2283245
20212,1132070000,44094849417,1587262
20212,1132071000,13752799543,750341
20212,1135056000,21677066817,1394695
20212,1135057000,5716748156,330339
20212,1135058000,8381208326,524816
20212,1135059500,53833232740,2871017
20212,1135060000,37013062325,2605826
20212,1135061100,58433029045,2456131
20212,1135061200,3327246103,229714
20212,1135061900,37897588880,1678942
20212,1135062100,10014974667,494717
20212,1135062400,32729894942,1558077
20212,1135062500,45696209493,2127306
20212,1135063000,44483878075,2612064
20212,1135064000,93419102942,4637654
20212,1135066500,12825817046,908630
20212,1135067000,25089590071,1395398
20212,1135069500,87121057002,3616247
20212,1135070000,10935393934,612895
20212,1135071000,17335815678,1030965
20212,1135072000,4658104870,265175
20212,1138051000,43580803874,1603091
20212,1138052000,49365249919,2235241
20212,1138053000,30093287344,1636848
20212,1138055100,41788198775,2465201
20212,1138055200,54224829502,2623623
20212,1138056000,15733673699,911356
20212,1138057000,63526879424,3268397
20212,1138058000,40568936447,1904720
20212,1138059000,19380015182,1091961
20212,1138060000,45317602753,2529505
20212,1138062500,42396115531,2118739
20212,1138063100,21931880215,1453381
20212,1138063200,10915283707,738380
20212,1138064000,10742968291,636881
20212,1138065000,3995119550,198091
20212,1138069000,27182173230,1016709
20212,1141052000,18502605383,813715
20212,1141055500,13504087998,588423
20212,1141056500,32420826766,1926143
20212,1141058500,107702354327,6377320
20212,1141061500,60883681661,2311793
20212,1141062000,19299631324,1139106
20212,1141064000,48256505868,2319849
20212,1141065500,7339039207,634375
20212,1141066000,19429161890,960019
20212,1141068500,19671018116,983831
20212,1141069000,10055839312,424606
20212,1141070000,26073549655,1532247
20212,1141071000,5192054221,232331
20212,1141072000,37307596426,1741653
20212,1144055500,27327012386,1275818
20212,1144056500,45521892972,1868994
20212,1144058500,45878080743,1641214
20212,1144059000,75161320953,2805814
20212,1144060000,54877999264,2619954
20212,1144061000,16679013855,1011566
20212,1144063000,20114252199,904021
20212,1144065500,34019360791,1939365
20212,1144066000,302826703061,13632363
20212,1144068000,54056055439,2760187
20212,1144069000,50071391635,3166290
20212,1144070000,27725555449,1602620
20212,1144071000,40528820639,1776102
20212,1144072000,32910346673,1219207
20212,1144073000,33028918564,2264259
20212,1144074000,73215292249,5022339
20212,1147051000,74757173388,2937313
20212,1147052000,30815083081,1708468
20212,1147053000,34639963314,1947517
20212,1147054000,30634130258,1554157
20212,1147055000,53774455018,1796754
20212,1147056000,32949102307,1666789
20212,1147057000,17221313461,890131
20212,1147058000,11163812332,732436
20212,1147059000,15724502080,877113
20212,1147060000,14813836761,802837
20212,1147061000,15643108980,715824
20212,1147061100,15184579081,875735
20212,1147062000,31396913788,1388161
20212,1147063000,28044773592,1180418
20212,1147064000,35428867276,2353365
20212,1147065000,78020459803,3422156
20212,1147067000,9497827216,304000
20212,1147068000,32388467421,1724930
20212,1150051000,53447819709,2941124
20212,1150052000,79435475723,3510806
20212,1150053000,11234943262,458538
20212,1150053500,61674787644,2631860
20212,1150054000,74716825734,4333058
20212,1150055000,12474572807,675110
20212,1150056000,29879397099,1506863
20212,1150057000,38995531836,2100790
20212,1150059000,37784801109,2031303
20212,1150059100,36965183075,1960813
20212,1150059300,33413494227,2119884
20212,1150060300,98807021891,3940281
20212,1150060400,21005967084,1170209
20212,1150060500,8617060461,653588
20212,1150061100,165960433535,4600721
20212,1150061500,26955664089,1232343
20212,1150062000,37939743787,2097541
20212,1150063000,58776797207,2981329
20212,1150064000,28863853231,1318355
20212,1150064100,12048196455,989660
20212,1153051000,32156117790,1569506
20212,1153052000,11726558313,663394
20212,1153053000,178835625428,3276284
20212,1153054000,125355058831,7549352
20212,1153055000,47353040641,2560278
20212,1153056000,79566682956,3440671
20212,1153059500,19523081094,1304458
20212,1153072000,53151258471,1894066
20212,1153073000,27748642323,1551327
20212,1153074000,31270985709,1653290
20212,1153075000,26218240904,1473368
20212,1153076000,17792165269,928224
20212,1153077000,35264668086,2441128
20212,1153078000,21330768852,1184060
20212,1153079000,14339486948,943056
20212,1153080000,250913534,36821
20212,1154551000,729637752375,22139129
20212,1154561000,216024518624,3798297
20212,1154562000,22580126902,1349396
20212,1154563000,37902991827,1879774
20212,1154564000,16212932888,1010339
20212,1154567000,83051784688,3599936
20212,1154568000,3992160894,152722
20212,1154569000,13545388274,602510
20212,1154570000,12737966572,832374
20212,1154571000,27677045874,1619574
20212,1156051500,50589256763,3112309
20212,1156053500,228030847062,8004920
20212,1156054000,293688371006,12122796
20212,1156055000,145195990613,5163521
20212,1156056000,53854866890,3039903
20212,1156058500,13602954150,633134
20212,1156060500,109525368128,4158199
20212,1156061000,26191156769,1627697
20212,1156062000,73606488019,1853084
20212,1156063000,33945704308,1512767
20212,1156065000,21141695190,1046878
20212,1156066000,7566027154,413167
20212,1156067000,10760313507,334449
20212,1156068000,34884437070,1985819
20212,1156069000,11376310849,559778
20212,1156070000,28938761465,1544670
20212,1156071000,39694970347,1778106
20212,1156072000,152429839232,2576621
20212,1159051000,232546051926,6704601
20212,1159052000,673699664728,10153618
20212,1159053000,53015871072,2773868
20212,1159054000,24822653661,1375846
20212,1159055000,34900301339,1906859
20212,1159056000,21717006766,1277760
20212,1159060500,48135273159,2987757
20212,1159062000,51993026955,2302814
20212,1159063000,71448914049,3764066
20212,1159064000,10292773981,554429
20212,1159065000,21142680566,955838
20212,1159065100,4769295788,356044
20212,1159066000,48238341143,1979598
20212,1159067000,15634664859,909036
20212,1159068000,37200499986,2515297
20212,1162052500,26233019379,1626832
20212,1162054500,4690910453,209967
20212,1162056500,25393791369,1176871
20212,1162057500,41824717712,2294347
20212,1162058500,47005358496,2012128
20212,1162059500,92371289320,4234023
20212,1162060500,40574010129,1678795
20212,1162061500,37594380977,1835206
20212,1162062500,38059924103,2391412
20212,1162063000,23409956938,1374973
20212,1162064500,48569278115,3050883
20212,1162065500,17612520464,1113751
20212,1162066500,16427340949,1335969
20212,1162068500,28986534288,2014163
20212,1162069500,65998495948,3663140
20212,1162071500,5569713417,354495
20212,1162072500,70378006476,2349654
20212,1162073500,35306631377,3659823
20212,1162074500,11595010629,661340
20212,1162076500,25705525315,1316203
20212,1162077500,16979336712,1398375
20212,1165051000,65349737396,3186314
20212,1165052000,123167901682,5268164
20212,1165053000,178333260529,6939110
20212,1165053100,174812642782,4756677
20212,1165054000,69031782921,2221912
20212,1165055000,2595074455,44523
20212,1165056000,68207140863,2481246
20212,1165057000,18719343493,652770
20212,1165058000,83544621730,2732254
20212,1165058100,93077081076,2281255
20212,1165059000,49715594518,2023330
20212,1165060000,67675714872,2190775
20212,1165061000,36595048082,1383229
20212,1165062000,25175189822,752359
20212,1165062100,56674553988,2023235
20212,1165065100,104611072443,3869785
20212,1165065200,129960988030,6248835
20212,1165066000,7222097018,226444
20212,1168051000,263172352489,5318615
20212,1168052100,248335640482,6438722
20212,1168053100,184855495039,6011976
20212,1168054500,354503782172,5412841
20212,1168056500,266512806786,4070806
20212,1168058000,291962047521,9148896
20212,1168059000,92290506318,3888404
20212,1168060000,102571359830,2802028
20212,1168061000,136083493984,4242796
20212,1168063000,177123001673,6434527
20212,1168064000,501408509743,23056764
20212,1168065000,103154145977,5431464
20212,1168065500,70913390548,2584005
20212,1168065600,69396470359,2404310
20212,1168066000,465437149,17039
20212,1168067000,22403838895,1100360
20212,1168069000,61428615925,2516900
20212,1168070000,29665602773,1249884
20212,1168072000,9841299613,1495113
20212,1168073000,24859279723,1195310
20212,1168074000,3907443260,353448
20212,1168075000,56450890925,3668545
20212,1171051000,11328091860,589688
20212,1171052000,31044378409,1089266
20212,1171053100,16292977635,719611
20212,1171053200,23307990618,1290404
20212,1171054000,40522244021,898134
20212,1171055000,35977270165,1888065
20212,1171056100,34781913355,1146608
20212,1171056200,103550052010,4322996
20212,1171056600,5786118509,412369
20212,1171057000,75130124437,2216161
20212,1171058000,65193765033,2207731
20212,1171059000,30722361107,1050129
20212,1171060000,86624891303,4410354
20212,1171061000,69967578782,2988031
20212,1171062000,74451242730,3217989
20212,1171063100,376593645237,7163812
20212,1171063200,58670146822,2563823
20212,1171064100,26907729830,1094197
20212,1171064200,143969688091,6046541
20212,1171064600,30475190727,1432092
20212,1171064700,5585280384,510577
20212,1171065000,141884408443,5676182
20212,1171067000,49337070891,2413660
20212,1171068000,45085366617,2089449
20212,1171069000,10803023094,647347
20212,1171071000,159463771531,3679708
20212,1171072000,6328030718,305114
20212,1174051500,11720291760,575035
20212,1174052000,21259038220,829211
20212,1174053000,52220627682,2612660
20212,1174054000,59247363862,2739441
20212,1174055000,8454387943,502244
20212,1174056000,19944630157,1105170
20212,1174057000,34263638289,1972541
20212,1174058000,22844495582,1208867
20212,1174059000,13287487280,699284
20212,1174060000,25288260951,1300269
20212,1174061000,129932991008,4474763
20212,1174062000,36620979695,1625890
20212,1174064000,46764298585,1618216
20212,1174065000,44325242569,2180489
20212,1174066000,69845241712,2932607
20212,1174068500,91646359398,4634705
20212,1174070000,29619567239,1260686
20213,1111051500,24733472067,1273155
20213,1111053000,76784172199,4110373
20213,1111054000,31106554791,1243450
20213,1111055000,6763952349,289373
20213,1111056000,11155278837,473974
20213,1111057000,7730505149,566868
20213,1111058000,8864940609,420424
20213,1111060000,18132224183,1099175
20213,1111061500,462202544340,12002926
20213,1111063000,93593284437,2910937
20213,1111064000,28869943181,2576326
20213,1111065000,40190912997,2450827
20213,1111067000,61368376372,2327920
20213,1111068000,12059000530,583686
20213,1111069000,428252225,34145
20213,1111070000,3970723813,255833
20213,1111071000,27060587071,1496622
20213,1114052000,105846288950,4178387
20213,1114054000,182476177943,5583988
20213,1114055000,172083682050,9041168
20213,1114057000,26512660126,1733586
20213,1114058000,19329006254,539325
20213,1114059000,124706704288,4329289
20213,1114060500,200743510686,7689519
20213,1114061500,54916034735,2421527
20213,1114062500,33902989222,1487396
20213,1114063500,25143852203,1416839
20213,1114064500,10536799550,401829
20213,1114065000,23078489112,1232249
20213,1114066500,15574623249,868514
20213,1114067000,53526409513,1531499
20213,1114068000,24173970070,856669
20213,1117051000,20070261842,1332831
20213,1117052000,13338120774,886925
20213,1117053000,41187374152,2215770
20213,1117055500,37048463962,2524771
20213,1117056000,150662069795,2279412
20213,1117057000,56826632461,705187
20213,1117058000,9670728679,477542
20213,1117059000,25019723752,1171842
20213,1117062500,932601382892,4950925
20213,1117063000,33885763494,1239992
20213,1117064000,5479877761,259434
